56.968,23.77,
56.982,21.559,
56.981,21.635,
56.505,21.011,
56.816,24.614,
56.51,27.34,
56.946,24.106,
57.488,22.718,
57.542,22.71,
57.507,22.698,
57.459,22.883,
57.571,22.654,
57.502,22.809,
57.651,22.574,
57.668,22.57,
57.41,22.947,
57.385,23.016,
57.335,23.125,
57.333,23.059,
57.314,23.031,
57.541,25.427,
57.65,25.751,
57.395,21.561,
57.09,24.469,
57.095,24.366,
57.045,24.419,
57.113,24.272,
57.079,24.159,
57.188,24.341,
57.128,24.312,
57.108,24.199,
57.124,24.256,
57.129,24.284,
57.102,24.211,
57.121,24.235,
57.146,24.292,
57.038,24.315,
57.063,24.339,
57.057,24.346,
57.071,24.337,
57.073,24.424,
57.068,24.27,
56.876,24.118,
56.925,24.124,
56.89,24.055,
56.919,23.953,
56.875,23.939,
56.882,24.051,
56.905,24.051,
56.795,23.936,
57.014,24.274,
57.019,24.214,
57.017,24.309,
57.019,24.264,
56.986,24.299,
56.878,24.266,
56.924,24.383,
56.922,24.419,
56.919,24.364,
56.947,24.354,
56.922,24.378,
56.944,24.242,
56.936,24.304,
56.942,24.3,
56.915,24.602,
56.985,24.445,
56.944,24.484,
56.962,24.427,
56.949,24.451,
56.959,24.555,
56.865,24.426,
56.97,24.479,
56.927,24.644,
56.957,24.684,
56.975,24.633,
57.013,24.622,
56.939,24.612,
56.941,24.613,
56.923,24.672,
57.05,24.439,
57.007,24.331,
56.987,24.338,
57.157,24.704,
57.017,24.394,
57.146,24.663,
57.153,24.643,
57.2,24.594,
57.133,24.664,
57.287,24.487,
57.258,24.415,
57.261,24.594,
56.96,24.921,
56.994,24.913,
57.01,24.958,
43.933,12.45,
43.927,12.451,
43.92,12.451,
43.982,12.495,
43.983,12.5,
43.98,12.491,
43.95,12.417,
43.95,12.407,
43.942,12.447,
43.917,12.417,
43.953,12.47,
43.933,12.5,
43.9,12.45,
43.9,12.5,
43.95,12.5,
43.958,12.477,
48.059,125.308,
31.222,121.458,
25.237,99.251,
-51.75,-59.167,
64.135,-21.895,
64.153,-21.995,
63.982,-22.385,
64.112,-21.913,
64.089,-21.923,
64.067,-21.938,
64.1,-22.017,
63.998,-22.561,
63.839,-22.439,
64.038,-22.708,
64.07,-22.651,
64.167,-21.7,
64.322,-22.075,
64.538,-21.921,
64.664,-21.291,
65.075,-22.73,
64.924,-23.263,
64.894,-23.709,
64.914,-23.412,
64.918,-23.886,
65.109,-21.764,
65.446,-22.19,
65.483,-22.367,
66.075,-23.135,
66.111,-23.12,
66.159,-23.249,
66.038,-22.986,
66.051,-23.515,
66.13,-23.528,
65.598,-23.996,
65.626,-23.825,
65.685,-23.6,
65.879,-23.493,
65.144,-21.059,
65.708,-21.671,
65.689,-21.444,
65.397,-20.944,
65.659,-20.281,
65.823,-20.302,
65.746,-19.639,
65.553,-19.446,
65.899,-19.413,
66.054,-19.128,
66.152,-18.908,
65.683,-18.088,
65.951,-18.175,
66.539,-18.014,
65.97,-18.529,
66.002,-18.567,
66.067,-18.644,
65.978,-18.378,
66.041,-17.338,
65.722,-17.373,
65.642,-16.912,
66.302,-16.445,
66.454,-15.951,
66.198,-15.337,
66.038,-14.793,
65.757,-14.828,
65.267,-14.395,
65.26,-14.006,
65.525,-13.804,
65.032,-14.218,
65.073,-14.015,
65.148,-13.684,
64.931,-14.019,
64.833,-13.875,
64.792,-14.007,
64.657,-14.285,
64.254,-15.212,
63.933,-20.997,
64.0,-21.186,
63.856,-21.383,
63.863,-21.149,
63.838,-21.059,
64.218,-20.734,
64.134,-20.323,
63.835,-20.401,
63.751,-20.224,
63.419,-19.01,
63.789,-18.053,
63.443,-20.273,
-31.081,-56.005,
-30.741,-57.63,
-30.705,-56.163,
-30.588,-56.736,
-30.4,-56.467,
-30.637,-56.769,
-30.474,-56.668,
-30.61,-56.908,
-30.524,-56.353,
-30.427,-56.466,
-30.789,-56.782,
-30.464,-56.507,
-30.719,-57.326,
-30.298,-56.971,
-30.907,-57.19,
-30.874,-56.66,
-30.295,-56.822,
-30.699,-56.585,
-30.127,-57.088,
-30.851,-56.34,
-30.433,-56.785,
-30.567,-56.883,
-30.683,-57.517,
-30.75,-57.057,
-30.432,-56.457,
-30.989,-56.87,
-30.516,-56.423,
-30.364,-57.643,
-30.374,-57.664,
-30.262,-57.582,
-30.298,-57.611,
-30.377,-57.618,
-30.468,-57.616,
-30.26,-57.599,
-30.665,-57.789,
-30.584,-57.678,
-30.387,-57.615,
-30.429,-57.436,
-30.225,-57.568,
-30.214,-57.613,
-34.847,-56.01,
-34.858,-56.009,
-34.838,-55.973,
-34.86,-56.052,
-34.877,-56.03,
-34.846,-55.998,
-34.815,-56.024,
-34.838,-55.983,
-34.787,-55.859,
-34.777,-55.84,
-34.788,-55.88,
-34.78,-55.842,
-34.774,-55.824,
-34.771,-55.808,
-34.765,-55.738,
-34.762,-55.759,
-34.745,-55.764,
-34.772,-55.758,
-34.768,-55.776,
-34.663,-55.83,
-34.735,-55.686,
